-5.10085e-16	-1.95426e-19	-1.77	1	-0.75225	5.36	34.7505	0.0523208	34.7505	0.0523208	
-5.23166e-16	-2.02107e-19	-1.785	1	-0.758625	5.36	34.7505	0.052763	34.7505	0.052763	
-5.36469e-16	-2.08959e-19	-1.8	1	-0.765	5.36	34.7505	0.0532051	34.7505	0.0532051	
-5.49995e-16	-2.15983e-19	-1.815	1	-0.771375	5.36	34.7505	0.0536472	34.7505	0.0536472	
-5.63747e-16	-2.23183e-19	-1.83	1	-0.77775	5.36	34.7505	0.0540893	34.7505	0.0540893	
-5.77726e-16	-2.30561e-19	-1.845	1	-0.784125	5.36	34.7505	0.0545314	34.7505	0.0545314	
-5.91934e-16	-2.38121e-19	-1.86	1	-0.7905	5.36	34.7505	0.0549734	34.7505	0.0549734	
-6.06374e-16	-2.45865e-19	-1.875	1	-0.796875	5.36	34.7506	0.0554154	34.7506	0.0554154	
-6.21046e-16	-2.53796e-19	-1.89	1	-0.80325	5.36	34.7506	0.0558574	34.7506	0.0558574	
-6.35953e-16	-2.61917e-19	-1.905	1	-0.809625	5.36	34.7506	0.0562993	34.7506	0.0562993	
-6.51096e-16	-2.70232e-19	-1.92	1	-0.816	5.36	34.7506	0.0567412	34.7506	0.0567412	
-6.66478e-16	-2.78744e-19	-1.935	1	-0.822375	5.36	34.7506	0.0571831	34.7506	0.0571831	
-6.82101e-16	-2.87455e-19	-1.95	1	-0.82875	5.36	34.7506	0.0576249	34.7506	0.0576249	
-6.97965e-16	-2.96368e-19	-1.965	1	-0.835125	5.36	34.7506	0.0580667	34.7506	0.0580667	
-7.14074e-16	-3.05487e-19	-1.98	1	-0.8415	5.36	34.7507	0.0585085	34.7507	0.0585085	
-7.30429e-16	-3.14814e-19	-1.995	1	-0.847875	5.36	34.7507	0.0589502	34.7507	0.0589502	
-7.47031e-16	-3.24354e-19	-2.01	1	-0.85425	5.36	34.7507	0.0593919	34.7507	0.0593919	
-7.63883e-16	-3.34109e-19	-2.025	1	-0.860625	5.36	34.7507	0.0598336	34.7507	0.0598336	
